country,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,generation_gwh_2017,estimated_generation_gwh_2017
USA,USA0050061,15.1,32.7782,-117.0701,Gas,Solar,,,2002.774834,San Diego State University,53.877,53.25
USA,USA0006646,9.9,34.1275,-117.7958,Hydro,,,,1981,Metropolitan Water District of S CA,54.133,21.3
USA,USA0050233,1,34.1242,-117.8051,Hydro,,,,1986,San Gabriel Valley Mun Wtr Dt,0.377,2.09
USA,USA0057456,11.8,40.3806,-119.3997,Geothermal,,,,2012,USG Nevada LLC,66.591,63.78
USA,USA0000403,5.6,34.3128,-118.4928,Hydro,,,,1922,Los Angeles Department of Water & Power,21.678,11.06
USA,USA0006479,65.5,34.5902,-118.4547,Hydro,,,,1965.032061,Los Angeles Department of Water & Power,278.941,124.73
USA,USA0006480,46,34.5343,-118.5251,Hydro,,,,1924.695652,Los Angeles Department of Water & Power,94.41,74.37
USA,USA0054017,5,34.2043,-117.8557,Hydro,,,,1988,Los Angeles County-San Gabriel,10.011,8.8
USA,USA0050281,31,33.9261,-116.615,Wind,,,,1983,San Gorgonio Farms Inc,87.582,76.57
USA,USA0050690,43.4,33.934,-116.5781,Wind,,,,1999,Terra-Gen Operating Co-Wind,110.549,100.91
USA,USA0054454,49.5,33.9184,-116.5739,Wind,,,,2012,FPL Energy Operating Services  Inc.,163.933,173.2
USA,USA0060304,30,37.372,-104.843,Solar,,,,2017,San Isabel Solar  LLC,66.668,48.88
USA,USA0056603,170,30.4193,-95.0118,Gas,,,,2001,East Texas Electric Coop  Inc,0,599.5
USA,USA0007325,176.4,29.6948,-95.0406,Gas,,,,1995,NRG Texas Power LLC,940.147,622.07
USA,USA0000276,2.8,37.2032,-119.4975,Hydro,,,,1917,Pacific Gas & Electric Co.,6.723,6.58
USA,USA0000277,4,37.2537,-119.5194,Hydro,,,,1923,Pacific Gas & Electric Co.,1.156,7.97
USA,USA0010548,6,37.3361,-121.8783,Gas,Oil,,,1985,San Jose State University Fclts Dev &Ops,0,21.15
USA,USA0002451,924,36.8006,-108.4386,Coal,Oil,,,1980.003247,Public Service Co of NM,10859.28593,4268.11
USA,USA0056304,120,33.9716,-103.8604,Wind,,,,2006,NRG Energy Gas & Wind Holdings Inc,402.225,370.07
USA,USA0061472,1.2,37.0681,-106.0189,Solar,,,,2017,San Luis Solar Garden LLC,0.901,1.95
USA,USA0061605,2.7,37.777,-106.22,Solar,,,,2017,AEP Onsite Partners,1.216,4.39
USA,USA0057317,35,37.6945,-105.9276,Solar,,,,2012,Avangrid Renewables LLC,76.257,70.64
USA,USA0006183,410,28.7044,-98.4775,Coal,,,,1982,San Miguel Electric Coop  Inc,2556.976991,1893.86
USA,USA0059712,95.3,26.126,-97.3776,Wind,,,,2017,Acciona Energy USA Global  LLC,268.153,279.87
USA,USA0050400,16.2,38.1861,-120.15,Hydro,,,,1986,Tri-Dam Power Authority,126.136,52.73
USA,USA0056479,90,31.9914,-101.3026,Wind,,,,2007,RWE Renewables Americas LLC,176.124,280.15
USA,USA0057361,19,35.9828,-120.1103,Solar,,,,2011,Avenal Solar Holdings LLC,33.936,39.08
USA,USA0007900,696.4,30.2098,-97.6129,Gas,,,,2004,Austin Energy,1381.459,2455.85
USA,USA0060957,1,45.4455,-92.549,Solar,,,,2017,SoCore Energy LLC,0.065,1.62
USA,USA0056973,9.9,45.6447,-119.4767,Wind,,,,2009,Echo 1,20.004,26.61
USA,USA0059710,4.8,34.3439,-85.8661,Waste,,,,2013,EDL Inc,29.744,0.86
USA,USA0059558,6.1,35.2836,-106.8128,Solar,,,,2015,PNM Resources,16.354,13.66
USA,USA0004074,3.8,45.2333,-88.0678,Hydro,,,,1925,Wisconsin Public Service Corp,18.209,12.77
USA,USA0059634,45,33.0356,-111.4303,Solar,,,,2016,Sustainable Power Group  LLC,124.218,120.45
USA,USA0056611,1008,31.4744,-96.9571,Coal,,,,2013,Sandy Creek Energy Associates LP,0,4656.12
USA,USA0058491,1.2,35.8683,-77.9542,Solar,,,,2012,Oppidum Renewables USA  LLC,2.179,1.97
USA,USA0057285,50,40.7292,-78.2874,Wind,,,,2012,Algonquin Power Co,153.305,157.91
USA,USA0000620,2377.8,28.8419,-81.3256,Gas,Oil,,,1991.128901,Florida Power & Light Co,0,8385.3
USA,USA0050157,3.6,43.6773,-84.3802,Hydro,,,,1923,Boyce Hydro Power LLC,11.534,12.24
USA,USA0000361,3.2,34.1452,-117.0585,Hydro,,,,1899,Southern California Edison Co,5.593,5.59
USA,USA0000363,3.1,34.1072,-117.0991,Hydro,,,,1999,Southern California Edison Co,9.042,5.42
USA,USA0007232,7.8,37.3643,-121.9442,Gas,,,,1982,City of Santa Clara - (CA),0,27.5
USA,USA0057876,1.6,36.9733,-122.1056,Waste,,,,2009,Santa Cruz Energy LLC,10.246,0.28
USA,USA0060196,9.5,35.5878,-106.0609,Solar,,,,2016,PNM Resources,21.632,20.44
USA,USA0058913,1.5,33.9108,-118.0444,Solar,,,,2015,Golden Springs Development Company LLC,2.804,2.8
USA,USA0058912,1.8,33.9108,-118.0444,Solar,,,,2015,Golden Springs Development Company LLC,3.218,3.19
USA,USA0050076,1.3,34.4617,-118.7511,Hydro,,,,1987,United Water Conservation Dist,0.695,3.55
USA,USA0056284,5.5,35.0408,-120.6367,Gas,,,,1996,Phillips 66 Company,8.919,19.39
USA,USA0057100,1.1,34.9537,-120.4142,Waste,,,,2008,J&A-Santa Maria LLC,9.212,0.19
USA,USA0060385,1.4,37.7192,-121.8869,Gas,,,,2017,SRJFC  LLC,11.023,4.93
USA,USA0058625,4.9,37.7192,-121.8869,Storage,Gas,Solar,,2014.959184,County of Alameda GSA,0,
USA,USA0060987,300,31.1814,-101.3188,Wind,,,,2018,BHE Renewables  LLC,0.118,881.01
USA,USA0055242,274.5,30.5664,-87.115,Gas,,,,2003,Santa Rosa Energy Center LLC,881.473,968.02
USA,USA0008068,1326,33.3325,-111.7503,Gas,,,,1995.696003,Salt River Project,3717.437,4676.13
USA,USA0054898,45,35.4475,-83.8639,Hydro,,,,1928,Brookfield Smoky Mountain Hydropower LP,100.567,140.13
USA,USA0060197,10.5,35.0297,-106.8555,Solar,,,,2016,PNM Resources,26.382,25.84
USA,USA0050639,94.5,46.7243,-92.4298,Waste,Oil,Gas,Biomass,1991.790476,Sappi Cloquet LLC,460.960388,17.12
USA,USA0060916,20,36.9405,-77.4178,Solar,,,,2017,Dominion Renewable Energy,2.361,32.59
USA,USA0059500,5,36.1394,-78.1469,Solar,,,,2015,USF Surry LLC,2.29,9.72
USA,USA0054574,285.6,44.7132,-73.4557,Gas,,,,1994,Saranac Power Partners LP,60.263,1007.16
USA,USA0059686,6.4,27.203,-82.387,Waste,,,,2016,Landfill Energy Systems Florida,30.956,1.15
USA,USA0002300,2.4,41.6416,-99.3698,Oil,Gas,,,1964.166667,City of Sargent - (NE),0.002,1.4
USA,USA0050864,38.2,35.9359,-120.8408,Gas,,,,1991,Sargent Canyon Cogeneration Co,0,134.71
USA,USA0002292,338.4,41.1706,-95.9706,Gas,Oil,,,1989.534279,Omaha Public Power District,79.659,1193.36
USA,USA0050252,9.3,45.618,-94.2008,Hydro,,,,1985,Eagle Creek RE LLC,38.356,36.79
USA,USA0054974,7.2,41.5152,-84.2935,Waste,,,,1993,Sauder Woodworking Co,28.764,1.3
USA,USA0060887,1,43.5959,-90.3226,Solar,,,,2017,SoCore Energy LLC,1.523,1.62
USA,USA0010361,140.4,32.3313,-81.2015,Petcoke,Waste,Coal,Oil,1987.961538,Georgia-Pacific Consr Prods LP-Savannah,0,
USA,USA0057138,20.8,33.2833,-81.6667,Waste,Oil,Other,,2012,Ameresco,95.22,3.76
USA,USA0057052,1.7,63.6953,-170.4757,Oil,,,,2011.235294,Alaska Village Elec Coop  Inc,0,0.99
USA,USA0057749,22.4,42.9822,-115.3933,Wind,,,,2011,Idaho Winds LLC,52.38,70.11
USA,USA0001756,1.6,46.5392,-90.3742,Hydro,,,,1913,Northern States Power Co - Minnesota,7.741,4.67
USA,USA0002390,212,40.4765,-74.3523,Gas,Oil,,,1972.25,Sayreville Power  LLC,-0.735,747.61
USA,USA0010308,430.2,40.439,-74.3444,Gas,,,,1991,North Jersey Energy Assoc LP,846.682,1517.09
USA,USA0057056,1.3,61.843,-165.5815,Oil,,,,2004.230769,Alaska Village Elec Coop  Inc,0,0.76
USA,USA0001899,1.6,46.7091,-92.4217,Hydro,,,,1923,ALLETE  Inc.,9.454,4.28
USA,USA0060921,2,35.2878,-77.7951,Solar,,,,2017,Cypress Creek Renewables,1.414,3.25
USA,USA0000404,876,33.9182,-118.4276,Gas,Biomass,,,1994.134247,Los Angeles Department of Water & Power,2002.670002,3089.21
USA,USA0002606,16,42.8992,-73.5989,Hydro,,,,1908,Erie Boulevard Hydropower LP,52.644,45.97
USA,USA0059591,5,36.4356,-77.5664,Solar,,,,2017,Heelstone Energy Holdings  LLC,9.141,8.14
USA,USA0006257,3564,33.0606,-83.8075,Coal,Oil,,,1985.5,Georgia Power Co,0,16462.74
USA,USA0002367,171.2,43.0978,-70.7842,Coal,Waste,Gas,Oil,1956.565421,Granite Shore Power,351.433001,790.8
USA,USA0002605,42,42.785,-73.708,Hydro,,,,1918.952381,Erie Boulevard Hydropower LP,164.687,133.41
USA,USA0054655,4.5,36.5768,-79.4325,Hydro,,,,1990.333333,STS Hydropower  LLC,14.272,13.44
USA,USA0002607,2,43.0968,-73.5821,Hydro,,,,1919,Erie Boulevard Hydropower LP,6.74,6.25
USA,USA0003169,39.8,39.9419,-75.1883,Oil,,,,1970.065327,Exelon Power,0.517,23.32
USA,USA0059013,2.5,42.1775,-70.7406,Solar,,,,2013,Main Street Power,3.893,3.81
USA,USA0059724,1.5,42.1751,-70.7285,Wind,,,,2012,Scituate Wind LLC,3.73,4.36
USA,USA0000551,2,41.6651,-72.1221,Hydro,,,,1937,FirstLight Power Resources Services LLC,0.027,6.63
USA,USA0059982,1.1,38.9099,-86.9473,Solar,,,,2015,Hoosier Energy R E C  Inc,1.882,1.66
USA,USA0000839,1,39.2721,-120.9325,Hydro,,,,1985,Nevada Irrigation District,4.108,1.95
USA,USA0060316,17,37.523,-77.934,Solar,,,,2017,Virginia Electric & Power Co,30.262,27.7
USA,USA0060968,20,37.5262,-77.9446,Solar,,,,2018,Dominion Renewable Energy,0.59,32.59
USA,USA0050974,94.7,41.2691,-79.8134,Coal,Waste,,,1993,Scrubgrass Generating Company LP,0,437.43
USA,USA0056775,120,32.7181,-100.7933,Wind,,,,2008,Invenergy Services LLC,387.717,358.19
USA,USA0056506,130.5,32.7204,-100.9952,Wind,,,,2007,Invenergy Services LLC,407.254,366.06
USA,USA0059643,5,36.4769,-77.4678,Solar,,,,2016,Seaboard Solar LLC,9.046,9.36
USA,USA0006115,1242,42.8992,-70.8489,Nuclear,,,,1990,NextEra Energy Seabrook LLC,9990.704,9853.14
USA,USA0057667,6.8,39.485,-75.215,Solar,,,,2012.235294,GSRP,10.441,9.8
USA,USA0060747,3.1,40.2342,-74.0872,Solar,,,,2016,CVI CleanCapital Solar 5 LLC,4.709,4.88
USA,USA0010167,7.6,28.5139,-96.7942,Petcoke,,,,1983,Seadrift Coke L P,27.10277,
USA,USA0059404,17.5,35.4797,-114.9361,Solar,,,,2015,Searchlight Solar LLC,47.939,46.76
USA,USA0056978,1.4,41.4614,-90.5803,Hydro,,,,1996,City of Rock Island,0.001,4.05
USA,USA0006529,4,42.8708,-72.9273,Hydro,,,,1922,Great River Hydro  LLC,19.721,7.65
USA,USA0007381,6,42.8625,-72.9628,Wind,,,,1997,Green Mountain Power Corp,11.177,11.51
USA,USA0058172,6,39.9433,-74.0786,Oil,,,,2012,Seaside Heights Municipal Utility,0,3.51
USA,USA0054111,80,32.7144,-115.5356,Geothermal,,,,1998.6,ORCAL Geothermal  Inc,144.302,432.42
USA,USA0050159,1.2,44.0411,-84.3418,Hydro,,,,1923,Boyce Hydro Power LLC,4.967,4.12
USA,USA0055556,3.4,30.3225,-95.2681,Waste,,,,2003.5,TX LFG Energy  LP,23.097,0.61
USA,USA0059592,5,35.2439,-79.3217,Solar,,,,2017,Heelstone Energy Holdings  LLC,9.5,8.14
USA,USA0007957,2.9,34.9653,-81.1872,Oil,,,,2003,Central Electric Power,0.065,1.69
USA,USA0059311,199,36.1225,-98.9922,Wind,,,,2015,NextEra Energy Seiling Wind,750.999,844.69
USA,USA0059312,98.6,36.1225,-98.9922,Wind,,,,2015,NextEra Energy Seiling Wind,357.641,429.57
USA,USA0006341,1.7,66.6068,-160.0148,Oil,,,,2011.764706,Alaska Village Elec Coop  Inc,2.805,0.99
USA,USA0006283,2.2,59.4395,-151.7134,Oil,,,,2010.454545,Homer Electric Assn Inc,0.015,1.28
USA,USA0002188,207.6,47.6777,-114.2339,Hydro,,,,1947.344894,Energy Keepers Inc,754.899,628.51
USA,USA0010725,446,42.5744,-73.8592,Gas,Oil,,,1993.519283,Selkirk Cogen Partners LP,0,1572.81
USA,USA0058669,5,35.5764,-78.1833,Solar,,,,2014,Sustainable Power Group  LLC,9.402,9.07
USA,USA0059188,15.8,35.1497,-88.5553,Solar,,,,2014,Dominion Renewable Energy,27.509,30.22
USA,USA0060555,16,35.1406,-88.5511,Solar,,,,2017,Selmer North Solar I  LLC,4.781,26.07
USA,USA0060556,8,35.1661,-88.6467,Solar,,,,2017,Selmer North Solar II  LLC,8.229,13.03
USA,USA0004182,51.6,42.1561,-106.9085,Hydro,,,,1939,U S Bureau of Reclamation,128.499,145.68
USA,USA0060514,1.6,31.0651,-84.9317,Solar,,,,2014,Terraform Arcadia,2.966,3.26
USA,USA0002956,1701,34.9665,-96.7258,Gas,,,,1973,Oklahoma Gas & Electric Co,0,5998.56
USA,USA0000136,1471.8,29.7331,-81.6328,Coal,,,,1984.5,Seminole Electric Cooperative Inc,7691.667963,6798.5
USA,USA0061780,4.8,28.7902,-81.089,Waste,,,,2007,Seminole Energy  LLC,19.807,0.86
USA,USA0050803,30,30.4178,-81.5978,Gas,Other,,,1957,RockTenn-Seminole,96.602,105.79
USA,USA0057981,150,33.2058,-98.3651,Wind,,,,2013,Algonquin Power Co,492.837,454.87
USA,USA0059654,78,27.18,-98.9167,Wind,,,,2016,Sendero Wind Energy  LLC,315.874,278.04
USA,USA0056545,10,34.6875,-82.9525,Oil,,,,2005,City of Seneca - (SC),1.924,5.86
USA,USA0054782,17.6,42.9281,-76.8408,Waste,,,,2000.727273,Seneca Energy II,121.99,3.18
USA,USA0061641,5.1,42.9153,-76.7867,Hydro,,,,1917,C-S Canal Hydro  LLC,17.428,16.54
USA,USA0008225,469,41.8389,-79.0056,Hydro,,,,1970,Seneca Generation LLC,-191.829,1079.42
USA,USA0061734,1.5,42.5809,-79.1027,Wind,,,,2017,Seneca Nation,3.90951,4.4
USA,USA0057457,19.8,44.1163,-123.179,Waste,,,,2011,Seneca Sustainable Energy LLC,117.961,3.58
USA,USA0057482,800,33.9342,-116.5714,Gas,,,,2013,CPV Sentinel LLC,489.236,2821.19
USA,USA0000316,8.5,34.0969,-118.4795,Hydro,,,,1982,Metropolitan Water District of S CA,21.77,19.36
USA,USA0006152,2441,35.2267,-85.0917,Nuclear,,,,1981.5,Tennessee Valley Authority,18241.299,19365.15
USA,USA0050563,6,41.8719,-88.2877,Waste,,,,1993,WM Illinois Renewable Energy LLC,34.84,1.08
USA,USA0057493,150.4,40.6944,-87.5708,Wind,,,,2011,RWE Renewables Americas LLC,413.155,439.95
USA,USA0056843,146.2,41.9203,-106.3758,Wind,,,,2009,PacifiCorp,400.657,373.34
USA,USA0007919,5.4,41.0317,-81.8714,Oil,,,,2001,American Mun Power-Ohio  Inc,0.113,3.16
USA,USA0059722,20,33.1125,-116.0139,Solar,,,,2016,Seville Solar One LLC,61.731,54.61
USA,USA0059723,30,33.1101,-116.0059,Solar,,,,2016,Seville Solar Two LLC,92.064,81.91
USA,USA0002608,2,43.9775,-75.8942,Hydro,,,,1925,Erie Boulevard Hydropower LP,14.004,8.31
USA,USA0000092,15.6,60.1309,-149.435,Oil,,,,1994.923077,City of Seward - (AK),0.085,9.14
USA,USA0003130,585,40.4062,-79.0337,Coal,Oil,,,2004,Seward Generating LLC,0,2702.21
USA,USA0061056,1.7,40.895,-97.1951,Wind,,,,2018,Seward Wind LLC,0.004,4.99
USA,USA0007813,570,33.9486,-85.2769,Gas,,,,2000,Oglethorpe Power Corporation,356.12,2010.1
USA,USA0055414,541.2,28.3665,-82.5586,Gas,Oil,,,2002,Shady Hills Power Co LLC,540.538005,1908.53
USA,USA0057964,109.5,41.6669,-89.0597,Wind,,,,2012,Algonquin Power Co,365.531,319.98
USA,USA0059396,5,42.5942,-71.2494,Solar,,,,2014,CD US Solar MT3  LLC,6.546,7.87
USA,USA0059408,20,35.3933,-119.1278,Solar,,,,2015,Shafter Solar LLC,52.359,53.84
USA,USA0060647,46.5,44.7836,-93.4811,Gas,,,,2017,Minnesota Municipal Power Agny,9.653,163.98
USA,USA0060919,1.3,44.7966,-93.437,Solar,,,,2016,Oak Leaf Solar V LLC,1.96,1.5
USA,USA0056577,1.3,44.1508,-96.1361,Wind,,,,2006,Shane's Wind Machine LLC,6.291,2.89
USA,USA0058956,4.8,34.9439,-79.1958,Solar,,,,2015,Shankle Solar Center LLC,9.713,10.01
USA,USA0058323,5,34.8475,-79.1289,Solar,,,,2012,Strata Fund 2 Lessee LLC,9.546,9.06
USA,USA0059034,204,33.5097,-98.3608,Wind,,,,2016,Shannon Wind LLC,682.755,698.6
USA,USA0055354,11.8,44.4217,-96.4347,Wind,,,,1999,Energy Operations Group LLC (MN),31.552,19.77
USA,USA0001324,3,38.8906,-101.7515,Gas,Oil,,,1962.6,City of Sharon Springs - (KS),0,10.57
USA,USA0060267,2.7,40.1826,-74.539,Solar,,,,2016,NJR Clean Energy Ventures Corporation,4.192,4.16
USA,USA0007973,20,38.275,-95.6839,Oil,,,,2002,Kansas Electric Power Coop Inc,-0.054,11.72
USA,USA0000445,714,40.7175,-122.4223,Hydro,,,,1946.585434,U S Bureau of Reclamation,2908.434,1600.34
USA,USA0058814,3,41.0314,-121.4225,Solar,,,,2014,Ignite Solar Holdings LLC,7.69,5.89
USA,USA0061189,2.8,38.492,-108.0023,Hydro,,,,2015,Shavano Falls Hydro LLC ? Shavano Project,11.026,6.67
USA,USA0061190,4.8,38.4505,-107.7767,Hydro,,,,2015,Shavano Falls Hydro LLC - Drop 4 Project,21.028,14.74
USA,USA0059155,20,36.4333,-76.0872,Solar,,,,2015,Fresh Air Energy X  LLC,38.6,44.34
USA,USA0001504,8.8,44.6295,-69.5835,Hydro,,,,1948.318182,Brookfield White Pine Hydro LLC,49.897,35.21
USA,USA0001379,1575,37.1517,-88.775,Coal,,,,1954,Tennessee Valley Authority,0,7275.2
USA,USA0003114,20,41.0612,-75.0582,Oil,,,,1972,Shawnee Power  LLC,-0.124,11.72
USA,USA0003131,632,41.0675,-78.3662,Gas,Oil,,,1957.64557,Shawville Power  LLC,1284.20505,2228.74
USA,USA0056166,346.8,43.7518,-87.8781,Gas,,,,2005,Wisconsin Power & Light Co,308.466,1222.98
USA,USA0050091,1.6,48.9477,-117.7954,Hydro,,,,1986,Sheep Creek Hydro Inc,7.352,5.01
USA,USA0061830,2.2,44.826,-122.949,Solar,,,,2018,Sheep Solar  LLC,0.046,3.58
USA,USA0004059,41.7,42.8347,-89.1108,Gas,,,,1971,Wisconsin Power & Light Co,2.797,147.05
USA,USA0057080,40,44.676,-72.1013,Wind,,,,2011,First Wind O&M  LLC,90.865,125.82
USA,USA0007405,4.6,39.6948,-92.047,Oil,,,,1983.782609,City of Shelbina - (MO),0.012,2.69
USA,USA0007406,6.6,39.6948,-92.0467,Oil,,,,1993.909091,City of Shelbina - (MO),0.058,3.86
USA,USA0007860,3.6,39.6975,-92.0535,Oil,,,,2002,City of Shelbina - (MO),0.031,2.1
USA,USA0054363,4.2,35.3264,-81.6292,Oil,,,,1972,Electric Glass Fiber America  LLC.,0.003,2.46
USA,USA0056063,1.8,35.3036,-81.5225,Oil,,,,2002,North Carolina Mun Power Agny #1,-0.042,1.05
USA,USA0007827,1.8,40.8969,-82.6625,Oil,,,,2000,American Mun Power-Ohio  Inc,0.064,1.05
USA,USA0060101,2,35.3092,-81.5884,Solar,,,,2015,SRE Utility Solar 1  LLC,3.653,3.89
USA,USA0057200,1,35.2536,-81.5956,Solar,,,,2010,Solar Star North Carolina I LLC,1.725,1.75
USA,USA0007828,1.8,40.9089,-82.6533,Oil,,,,2000,City of Shelby - (OH),0.06,1.05
USA,USA0002277,228.7,40.5589,-96.7847,Coal,,,,1963.09707,Nebraska Public Power District,697.504999,1056.4
USA,USA0058824,2.3,44.9106,-72.9794,Solar,,,,2013,Enel Green Power NA  Inc.,2.451,3.18
USA,USA0010494,25.2,44.9108,-72.9736,Hydro,,,,1988,Sheldon Vermont Hydro Co.  Inc.,72.6,80.53
USA,USA0056248,80,30.1875,-90.984,Gas,,,,2002,Air Liquide America Corp,576.287,282.11
USA,USA0050304,268.2,29.7232,-95.1289,Gas,Other,,,1989.52349,Shell Oil Co-Deer Park,1423.42324,945.8
USA,USA0059704,1.6,44.1835,-123.2005,Biomass,,,,2011,Equilon Enterprises LLC d/b/a Shell Oil,6.572,
USA,USA0007850,20,40.7707,-95.3768,Oil,,,,2000,MidAmerican Energy Co,0.083,11.72
USA,USA0000552,37.2,41.4484,-73.2953,Hydro,,,,1955,FirstLight Power Resources Services LLC,103.513,86.92
USA,USA0054813,1.7,33.8111,-84.3928,Oil,,,,1989.705882,Shepherd Center,0,0.99
USA,USA0056779,150,30.8073,-102.3556,Wind,,,,2008,Sherbino Mesa I Windfarm LLC,347.76,433.54
USA,USA0057415,145,30.7726,-102.5058,Wind,,,,2011,Sherbino II Wind Farm LLC,405.821,422.53
USA,USA0006090,2469.3,45.3808,-93.8931,Coal,Oil,,,1980.491556,Northern States Power Co - Minnesota,11888.10086,11406.12
USA,USA0006012,7.2,42.7297,-72.9303,Hydro,,,,1927,Great River Hydro  LLC,32.692,20.89
USA,USA0007288,112.8,39.451,-75.0578,Gas,Oil,,,1991,Calpine New Jersey Generation LLC,0,397.78
USA,USA0002609,36.3,43.2797,-73.7094,Hydro,,,,1942.663912,Erie Boulevard Hydropower LP,206.642,118.66
USA,USA0007805,2244.8,34.8392,-79.7406,Gas,Oil,,,2004.264745,Duke Energy Progress - (NC),10229.47296,7916.27
USA,USA0056362,150,38.12,-121.85,Wind,,,,2006,Avangrid Renewables LLC,354.488,494.19
USA,USA0057586,102.5,38.1694,-121.8469,Wind,,,,2012,EDF Renewable Asset Holdings  Inc.,250.578,277.16
USA,USA0057725,102.5,38.1375,-121.8553,Wind,,,,2013,EDF Renewable Asset Holdings  Inc.,268.221,276.84
USA,USA0056874,150,38.1711,-121.8461,Wind,,,,2009,EDF Renewable Asset Holdings  Inc.,377.603,393.99
USA,USA0060753,1,42.5417,-71.6764,Solar,,,,2017,Altus Power America Management  LLC,0.801,1.62
USA,USA0060498,2,42.5546,-71.6235,Solar,,,,2016,Altus Power America Management  LLC,2.869,2.53
USA,USA0057553,20,44.3481,-87.9278,Wind,,,,2010,Shirley Wind LLC,61.479,64.87
USA,USA0006345,1.5,66.2551,-166.0736,Oil,,,,1998.733333,Alaska Village Elec Coop  Inc,1.605,0.87
USA,USA0060380,65,34.8449,-79.3847,Solar,,,,2018,Cypress Creek Renewables,0,105.92
USA,USA0002632,41.9,41.4278,-74.4186,Gas,Oil,,,1972,Alliance NYGT  LLC,0,147.76
USA,USA0058018,104,37.5189,-99.4464,Wind,,,,2012,Shooting Star Power Partners  LLC,434.672,368.74
USA,USA0057951,1,40.245,-74.2433,Solar,,,,2011,Shore Point Solar LLC,1.281,1.35
USA,USA0002518,71.5,40.9616,-72.865,Oil,,,,1969.699301,National Grid Generation LLC,0.72,41.9
USA,USA0055787,100,40.9571,-72.8659,Oil,,,,2002,Shoreham Energy LLC,0,58.6
USA,USA0007413,3.2,43.9621,-122.9974,Waste,,,,1992.5,Emerald People's Utility Dist,18.302,0.57
USA,USA0000476,14.4,39.5701,-107.2269,Hydro,,,,1909,Public Service Co of Colorado,95.238,49.38
USA,USA0004183,3,44.5029,-109.1812,Hydro,,,,1922,U S Bureau of Reclamation,19.202,8.62
USA,USA0000818,11.5,42.5975,-114.4033,Hydro,,,,1921,Idaho Power Co,93.46,44.19
USA,USA0006125,19.5,42.2747,-71.7172,Oil,Gas,Solar,,1986.251282,Town of Shrewsbury - (MA),0.133,11.42
USA,USA0057990,2.5,42.2661,-71.6958,Solar,,,,2012,Consolidated Edison Development Inc.,3.897,3.15
USA,USA0061244,2.2,42.1149,-71.066,Solar,,,,2016,NuGen Capital Management,2.298,3.49
USA,USA0057063,1.2,66.8881,-157.1402,Oil,,,,1991,Alaska Village Elec Coop  Inc,0,0.7
USA,USA0056312,144,41.8805,-110.0904,Gas,,,,2005,Exxon Mobil Production Co,829.533,507.81
USA,USA0054322,2.1,33.4879,-81.9925,Hydro,,,,1946,Augusta Canal Authority,12.902,7.04
USA,USA0007060,1.1,43.3969,-95.7497,Oil,Gas,,,1988,City of Sibley - (IA),0.01568,0.64
USA,USA0001184,5.2,43.405,-95.7261,Gas,Oil,,,1985.846154,City of Sibley - (IA),0.07644,18.33
USA,USA0002302,5.1,41.1456,-102.9778,Gas,Oil,,,1949.823529,City of Sidney - (NE),0.019,17.98
USA,USA0002852,13.5,40.2792,-84.191,Oil,,,,1968,Kimura Power LLC,0.051,7.91
USA,USA0054678,192,31.088,-91.6189,Hydro,,,,1990,First National Bank-Commerce,906.237,694.05
USA,USA0057914,4,47.7172,-104.1356,Coal,Gas,,,1950,Sidney Sugars Incorporated,10.053,18.47
USA,USA0058585,4.2,39.7242,-121.8153,Gas,Solar,Storage,,2012.47619,Sierra Nevada Brewing Co,10.46736,14.81
USA,USA0055882,18,46.9728,-123.7739,Waste,,,,2003,Sierra Pacific Industries Inc,122.392,3.26
USA,USA0056406,28,48.4481,-122.4331,Waste,,,,2007,Sierra Pacific Industries Inc,159.287,5.07
USA,USA0050110,20,40.8767,-121.7016,Waste,,,,1986,Sierra Pacific Industries Inc,98.421,3.62
USA,USA0010144,19.2,38.9032,-121.3097,Waste,,,,2004,Sierra Pacific Industries Inc,91.133,3.47
USA,USA0050112,35.2,39.9412,-120.9092,Waste,Oil,,,2018,Sierra Pacific Industries Inc,103.459,6.37
USA,USA0054517,7.5,37.9664,-120.3178,Waste,,,,2018,Sierra Pacific Industries Inc,29.646,1.35
USA,USA0059431,20,34.7036,-118.3342,Solar,,,,2015,Sustainable Power Group  LLC,44.033,53.77
USA,USA0057851,64,43.8508,-82.7836,Wind,,,,2013,DTE Electric Company,253.927,234.09
USA,USA0058861,5,35.6122,-81.2433,Solar,,,,2014,Sigmon Catawba Farm LLC,9.074,10.13
USA,USA0050127,80,33.8625,-98.5894,Gas,,,,1987,Signal Hill Generating LLC,0,282.11
USA,USA0057702,5.7,33.8112,-118.1756,Gas,,,,2004,Signal Hill Petroleum  Inc,0,20.1
USA,USA0006768,261,36.8791,-89.6209,Coal,,,,1981,City of Sikeston - (MO),1854.489035,1205.6
USA,USA0061703,9.3,41.25,-73.0987,Gas,Oil,Solar,,2010.989247,Sikorsky Aircraft Corporation,67.756,32.79
USA,USA0003559,143.8,25.9131,-97.5214,Gas,Oil,,,1993.656467,Brownsville Public Utilities Board,0,507.11
USA,USA0061019,5,35.7474,-79.4497,Solar,,,,2017,Heelstone Energy Holdings  LLC,10.35,8.14
USA,USA0060249,1.2,37.5426,-122.2311,Biomass,Gas,,,2015,Silicon Valley Clean Water,7.384,
